"","link","usernames","user_locations","ratings","dates","text"
"149","https://www.yelp.com/biz/el-vaquero-mexican-restaurant-columbus-15?start=0&sort_by=date_asc","Gillian R.","Chicago, IL",4,2008-02-20,"I would give El Vaquero 5 stars if not for the poor service. Although, I've now come to find this is commonplace at many Mexican restaurants so maybe my expectations are too high?The food here is dirt cheap, and it's excellent! Plus, how fast do they get your order out? I've barely had a sip of my delicioso margarita when my food is already at the table!The best part is (by far) the margarita's - I only do regular, on the rocks, WITH salt....I'm a very picky marg consumer - and of course, the salsa you get with your chips. Is this available for purchase? I've never been to another Mexican joint where I have loved the salsa like I do here.Parking on a busy night can be a little goofy, so I just use the hotel's lot. Don't tell... :)"
"150","https://www.yelp.com/biz/el-vaquero-mexican-restaurant-columbus-15?start=0&sort_by=date_asc","Sheren H.","Singapore, Singapore",4,2008-04-01,"pretty good food...and....they have fried ice cream!or should i say had. i've not been there since....2001. so i cant vouch for it"
"151","https://www.yelp.com/biz/el-vaquero-mexican-restaurant-columbus-15?start=10&sort_by=date_asc","Brian B.","Washington, DC",2,2008-04-26,"If you need mexican food and are in Columbus you are pretty much out of luck.  All this place did for me was have HUGE beers at a reasonable price and make me want good mexican. We will just make our own or eat mexican while traveling."
"152","https://www.yelp.com/biz/el-vaquero-mexican-restaurant-columbus-15?start=10&sort_by=date_asc","F Z.","Columbus, OH",2,2008-04-27,"I've been told that I am ""missing out"" by never having been to El Vaquero. The only times I step inside a Mexican restaurant is when I want to keep my fat cells happy. Chips? Guacamole? Cheese? Sour cream? Yes, please!Chips and salsa arrived at our table in no time. I personally found the chips lacking in flavor. I mean, the least they could do was add salt. I didn't care too much for the chips and salsa as I was overwhelmed by the menu. Goodness gracious. I spent a good 10-15 minutes perusing the what-seemed-to-be-more-like-a-book-of-a-menu before finally deciding on the chicken fajita express. DanDan was quick to order #43 under Steak, the Burrito California something or another.Our dishes came out soon after we had placed our orders. The pictures posted on the menu looked awfully delectable, but the plate that I ordered was a far cry from it. Aside from tasting the oil, the chicken was pretty much as bland as could be. In fact, the only tasty thing was the bed of Mexican rice. I sampled some of the Burrito California, which was tastier than my chicken fajita but still not quite up to par. I've had better steak burritos.The dessert menu looked appetizing prior to ordering; I decided to forgo the desserts after the disappointing meal. (Although I have to admit that the fried ice cream looked yummy.)My favorite place to go for Mexican food had always been Cozymel's over by Tuttle Mall. Quite frankly, Cozymel's beats El Vaquero in a heartbeat. Too bad it's no longer there."
"153","https://www.yelp.com/biz/el-vaquero-mexican-restaurant-columbus-15?start=10&sort_by=date_asc","Johaun C.","Columbus, OH",1,2008-04-28,"i'm sure at one point El Vaquero was THE mexican joint in columbus.  now they've expanded and commercialized, and it shows.  maybe it's just me, but i've noticed a relative influx of authentic taquerias into columbus (which i am absolutely thrilled about).  anyways, i went here about 5 years ago for a friend's birthday celebration.  got the carne asada.  i don't remember ordering FOOD POISONING, but alas, got that too.  haven't been back since.  food poisoning, up to this day, was the absolute worst 24 hrs of my life."
"154","https://www.yelp.com/biz/el-vaquero-mexican-restaurant-columbus-15?start=10&sort_by=date_asc","Kate K.","Phoenix, AZ",1,2008-05-03,"Not sure if I just got spoiled living in Phoenix, but I knew I was in trouble asking locals for good Mexican food recommendations and all I got was El Vaquero and Taco Bell!  El Vaq is a horrible excuse for good, let alone decent Mexican, offering pathetic vegetarian entrees.  The food is marginally decent, and the service the same.  The only saving grace was the beer, but then again, I could have purchased a 6pack for 1/3 the price, but hey, at least they didn't manage to screw that up :)"
"155","https://www.yelp.com/biz/el-vaquero-mexican-restaurant-columbus-15?start=10&sort_by=date_asc","Melissa H.","Washington, DC",3,2008-05-27,"Overall, I think the food at El Vaquero is pretty mediocre...there is nothing special or memorable about it. However, I have always found the service to be extremely pleasant and quick. Plus how the heck do they remember all the numbered menu items? I can barely remember what number I ordered fifteen minutes ago and they have hundreds in their head.The atmosphere is very laid back and no one rushes you out, so it's a good place to linger and enjoy a margarita and the free chips and salsa. I actually like that you pay at the register on the way out because it makes splitting a check extremely easy.  Not the best Mexican joint I have been to (I live in Arizona now for goodness sakes), but for Columbus, it's a good place."
"156","https://www.yelp.com/biz/el-vaquero-mexican-restaurant-columbus-15?start=10&sort_by=date_asc","Emily A.","Columbus, OH",4,2008-06-03,"This is one of the first places I ate when I moved to Columbus so maybe I like it because it's kind of nostalgic for me.  Or maybe it's the super-fast service.  Or the insane amounts of cheese.  Or the yummy free salsa and chips.  Or the reasonably priced and very tasty margaritas.It's not a high-end type of place, but food is inexpensive, service is friendly and fast, and the quality isn't bad at all.  A nice chill Mexican place to meet friends, or take your picky family when they come to visit."
"157","https://www.yelp.com/biz/el-vaquero-mexican-restaurant-columbus-15?start=10&sort_by=date_asc","Christina M.","New York, NY",4,2008-07-08,"1. Super Fast2. Salsa comes in a little glass bottle that you pour into bowl3. chips come WARM and are super authentic (as is salsa)4. SO MANY choices on the menu5. Quality ingredients from nice white juicy chicken to the mole sauce6. Outdoor seatingI think that's pretty pretty good,  as Larry David would say."
"158","https://www.yelp.com/biz/el-vaquero-mexican-restaurant-columbus-15?start=10&sort_by=date_asc","Karen W.","Phoenix, AZ",2,2008-07-08,"Sorry to be a hater, but it was just ok.  I got the chicken mole lunch (1 enchilada and 1 burrito covered in mole sauce) and when it came out my husband remarked, ""That looks like a Banquet (tv dinner) meal"".  The enchilada was better than the burrito, whose tortilla didn't hold up very well to the sauce (tasted gummy/soggy).   The sauce itself, eh.  Not the best mole I've had, but not the worst.  On the plus side, the chips and salsa were good, and the meal came out very fast."
"159","https://www.yelp.com/biz/el-vaquero-mexican-restaurant-columbus-15?start=10&sort_by=date_asc","Randy S.","Canal Winchester, OH",4,2008-07-31,"If I want to eat Mexican food in Columbus, chances are pretty good that I'm going to eat at El Vaquero. It's not the fanciest place. The food isn't mind-blowing. But it is pretty much what you would want from a neighborhood Mexican joint: fast service, consistent quality, fresh-ish tasting food, large menu. The only catch is that its proximity to campus/hospital means that it is frequently packed. The crowds tend to get a little loud. I think big groups must love this place.I'm always disappointed that the locations are all on the west side."
"160","https://www.yelp.com/biz/el-vaquero-mexican-restaurant-columbus-15?start=10&sort_by=date_asc","Pete C.","Portland, OR",3,2008-08-03,"I curse my parents every day for raising me on Americanized Mexican food at places like Chi Chi's and Chili's, mainly because I'll never be able to fully adjust to the ""authentic"" fare at places like El Vaquero. I can't commend them enough on how much food they give you, and the menu selections are seemingly endless, but certain elements to their food are uniformly cheap and make me wish that I was back at the ill-fated franchises of my youth. My main gripe with El Vaquero is the cheese they use on everything. There's no doubt in my mind that it's either squeezed out of a tube or made by adding water to something. More times than not, it's absolutely terrible. I've had drunken experiments with Velveeta and a leftover Taco Bell soft taco that turned out far better. Granted, I'm an absolute cheesehead that's perennially spoiled every Christmas by an aunt and uncle from Milwaukee, but this is absolutely the lowest grade of process cheese known to man. Two thumbs down. Also, the house salsa that comes with the chips you get before your entrees come out is runny and has no substance to it whatsoever. Again, I thank Chili's for spoiling me with their amazing yet mass-produced salsa that I've been hooked on since I turned 12. With those gripes out of the way, the El Vaquero franchise is pretty decent in every other respect. The margaritas are stiff as a board, the food comes out lightning fast, and the atmosphere there is awesome. Some people have taken issue with how busy it can get, but it's very rare that you'll be waiting more than ten minutes for a table, if at all. If you avoid something that's doused in luke warm cheese food, you're sure to be impressed and will be back again soon."
